"ind_id","ind_nm","cty_id","cty_nm","cty_iso","date","value","unit","obs_sttus","decimal"
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BN","Brunei Darussalam","BRN","2021",35346624887.2816,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BN","Brunei Darussalam","BRN","2020",31223413923.1335,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BN","Brunei Darussalam","BRN","2019",30701487040.9233,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BN","Brunei Darussalam","BRN","2018",28522869251.1403,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BG","Bulgaria","BGR","2022",229316160808.007,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BG","Bulgaria","BGR","2021",202250896943.406,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BG","Bulgaria","BGR","2020",178455323145.459,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BG","Bulgaria","BGR","2019",178072089592.718,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BG","Bulgaria","BGR","2018",161617474786.895,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BF","Burkina Faso","BFA","2022",59416596729.0067,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BF","Burkina Faso","BFA","2021",54537370117.8728,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BF","Burkina Faso","BFA","2020",51134807589.6146,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BF","Burkina Faso","BFA","2019",46790489887.5201,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BF","Burkina Faso","BFA","2018",42375183591.2275,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BI","Burundi","BDI","2022",11826230308.8597,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BI","Burundi","BDI","2021",10847771568.5802,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BI","Burundi","BDI","2020",9923498550.18071,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BI","Burundi","BDI","2019",9549333185.98181,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","BI","Burundi","BDI","2018",8935565006.18917,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CV","Cabo Verde","CPV","2022",4846784877.74718,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CV","Cabo Verde","CPV","2021",3866210954.62067,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CV","Cabo Verde","CPV","2020",3526877323.02085,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CV","Cabo Verde","CPV","2019",4444817983.52976,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CV","Cabo Verde","CPV","2018",4064409366.40188,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KH","Cambodia","KHM","2022",87237431240.8963,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KH","Cambodia","KHM","2021",77441503895.2508,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KH","Cambodia","KHM","2020",73855510093.2968,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KH","Cambodia","KHM","2019",74895400925.1098,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KH","Cambodia","KHM","2018",67766900853.2714,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CM","Cameroon","CMR","2022",142995836730.545,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CM","Cameroon","CMR","2021",128969414454.646,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CM","Cameroon","CMR","2020",114420802871.501,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CM","Cameroon","CMR","2019",108174199180.862,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CM","Cameroon","CMR","2018",99492538001.3058,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CA","Canada","CAN","2022",2389525108242.21,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CA","Canada","CAN","2021",2126724625203.07,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CA","Canada","CAN","2020",1838812704451.83,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CA","Canada","CAN","2019",1899695367283.6,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CA","Canada","CAN","2018",1852985933143.48,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KY","Cayman Islands","CYM","2022",5738923612.03661,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KY","Cayman Islands","CYM","2021",5171414960.22318,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KY","Cayman Islands","CYM","2020",4534762782.76109,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KY","Cayman Islands","CYM","2019",4894495647.27721,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KY","Cayman Islands","CYM","2018",4735347953.26175,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CF","Central African Republic","CAF","2022",6206478789.41503,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CF","Central African Republic","CAF","2021",5769272621.61696,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CF","Central African Republic","CAF","2020",5359843442.72162,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CF","Central African Republic","CAF","2019",4869757044.86639,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CF","Central African Republic","CAF","2018",4419174296.74199,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","TD","Chad","TCD","2022",33170624817.7859,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","TD","Chad","TCD","2021",30311041208.7463,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","TD","Chad","TCD","2020",27018641553.8438,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","TD","Chad","TCD","2019",29785914845.776,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","TD","Chad","TCD","2018",26393921193.6877,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","JG","Channel Islands","CHI","2022",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","JG","Channel Islands","CHI","2021",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","JG","Channel Islands","CHI","2020",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","JG","Channel Islands","CHI","2019",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","JG","Channel Islands","CHI","2018",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CL","Chile","CHL","2022",616274229313.501,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CL","Chile","CHL","2021",568192053372.37,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CL","Chile","CHL","2020",491479643101.786,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CL","Chile","CHL","2019",492242459036.994,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CL","Chile","CHL","2018",478093905184.167,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CN","China","CHN","2022",31773060553367.3,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CN","China","CHN","2021",28821648700423.3,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CN","China","CHN","2020",25246667832981.6,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CN","China","CHN","2019",24300741817554.9,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CN","China","CHN","2018",22453857449687.7,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CO","Colombia","COL","2022",1086840502885.47,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CO","Colombia","COL","2021",905997251903.196,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CO","Colombia","COL","2020",785163884481.55,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CO","Colombia","COL","2019",807590595866.731,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CO","Colombia","COL","2018",747103674534.628,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KM","Comoros","COM","2022",3085700544.89584,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KM","Comoros","COM","2021",2815509823.50303,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KM","Comoros","COM","2020",2616330804.01694,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KM","Comoros","COM","2019",2605735931.66903,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","KM","Comoros","COM","2018",2549756539.994,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CD","Congo, Dem. Rep.","COD","2022",151855876864.569,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CD","Congo, Dem. Rep.","COD","2021",130243843399.282,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CD","Congo, Dem. Rep.","COD","2020",109045443618.14,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CD","Congo, Dem. Rep.","COD","2019",108499465225.814,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CD","Congo, Dem. Rep.","COD","2018",96286291906.3743,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CG","Congo, Rep.","COG","2022",40085098039.4408,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CG","Congo, Rep.","COG","2021",36903990368.2593,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CG","Congo, Rep.","COG","2020",27446363219.1881,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CG","Congo, Rep.","COG","2019",32125051955.7481,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CG","Congo, Rep.","COG","2018",30668141085.6866,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CR","Costa Rica","CRI","2022",135640019816.049,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CR","Costa Rica","CRI","2021",122150307148.534,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CR","Costa Rica","CRI","2020",111257806527.64,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CR","Costa Rica","CRI","2019",116687612853.303,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CR","Costa Rica","CRI","2018",106583345257.898,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CI","Cote d'Ivoire","CIV","2022",201957062530.916,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CI","Cote d'Ivoire","CIV","2021",176757317167.782,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CI","Cote d'Ivoire","CIV","2020",160188273407.3,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CI","Cote d'Ivoire","CIV","2019",154275977800.066,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CI","Cote d'Ivoire","CIV","2018",135827506244.13,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","HR","Croatia","HRV","2022",162595220133.021,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","HR","Croatia","HRV","2021",143346251761.822,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","HR","Croatia","HRV","2020",123240358705.112,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","HR","Croatia","HRV","2019",130592171649.573,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","HR","Croatia","HRV","2018",118467526522.656,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CU","Cuba","CUB","2022",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CU","Cuba","CUB","2021",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CU","Cuba","CUB","2020",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CU","Cuba","CUB","2019",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CU","Cuba","CUB","2018",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CW","Curacao","CUW","2022",4427965460.07189,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CW","Curacao","CUW","2021",3834193240.62081,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CW","Curacao","CUW","2020",3377382703.96869,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CW","Curacao","CUW","2019",3998528544.69044,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CW","Curacao","CUW","2018",3923336929.33818,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CY","Cyprus","CYP","2022",49090411841.5552,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CY","Cyprus","CYP","2021",43639726547.6583,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CY","Cyprus","CYP","2020",38176090904.8972,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CY","Cyprus","CYP","2019",39411539360.173,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CY","Cyprus","CYP","2018",35289292691.1006,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CZ","Czechia","CZE","2022",551696944129.021,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CZ","Czechia","CZE","2021",508669685129.785,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CZ","Czechia","CZE","2020",469876999410.796,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CZ","Czechia","CZE","2019",478737959837.413,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","CZ","Czechia","CZE","2018",437355919171.827,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DK","Denmark","DNK","2022",460163449423.838,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DK","Denmark","DNK","2021",409262263516.683,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DK","Denmark","DNK","2020",364633324729.065,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DK","Denmark","DNK","2019",353443964271.943,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DK","Denmark","DNK","2018",333035360346.746,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DJ","Djibouti","DJI","2022",7361572017.71554,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DJ","Djibouti","DJI","2021",6669027120.13223,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DJ","Djibouti","DJI","2020",6188058972.13545,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DJ","Djibouti","DJI","2019",5876855745.74974,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DJ","Djibouti","DJI","2018",5448498817.36759,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DM","Dominica","DMA","2022",1185111804.91682,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DM","Dominica","DMA","2021",1047967163.80539,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DM","Dominica","DMA","2020",917494480.534797,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DM","Dominica","DMA","2019",1032244450.53237,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DM","Dominica","DMA","2018",907222198.510894,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DO","Dominican Republic","DOM","2022",273577023532.995,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DO","Dominican Republic","DOM","2021",243740486662.959,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DO","Dominican Republic","DOM","2020",209932477118.623,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DO","Dominican Republic","DOM","2019",214845353960.145,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DO","Dominican Republic","DOM","2018",195301139453.34,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EC","Ecuador","ECU","2022",260709098025.966,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EC","Ecuador","ECU","2021",236586869045.497,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EC","Ecuador","ECU","2020",209477194280.003,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EC","Ecuador","ECU","2019",218531468274.641,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EC","Ecuador","ECU","2018",207941410333.922,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EG","Egypt, Arab Rep.","EGY","2022",1972202393132.16,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EG","Egypt, Arab Rep.","EGY","2021",1728601012503.64,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EG","Egypt, Arab Rep.","EGY","2020",1665073256894.19,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EG","Egypt, Arab Rep.","EGY","2019",1437311654157.39,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EG","Egypt, Arab Rep.","EGY","2018",1302980395024.57,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SV","El Salvador","SLV","2022",75309667465.7262,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SV","El Salvador","SLV","2021",68573418793.4401,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SV","El Salvador","SLV","2020",58581235279.3723,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SV","El Salvador","SLV","2019",60709614751.3465,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SV","El Salvador","SLV","2018",57245624328.4328,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GQ","Equatorial Guinea","GNQ","2022",32567107123.8097,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GQ","Equatorial Guinea","GNQ","2021",29316781330.75,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GQ","Equatorial Guinea","GNQ","2020",23476322655.934,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GQ","Equatorial Guinea","GNQ","2019",27476690018.3343,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GQ","Equatorial Guinea","GNQ","2018",29763387484.0751,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ER","Eritrea","ERI","2022",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ER","Eritrea","ERI","2021",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ER","Eritrea","ERI","2020",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ER","Eritrea","ERI","2019",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ER","Eritrea","ERI","2018",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EE","Estonia","EST","2022",64971460740.3366,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EE","Estonia","EST","2021",59954913094.2119,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EE","Estonia","EST","2020",53309152526.5816,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EE","Estonia","EST","2019",52516077474.5125,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","EE","Estonia","EST","2018",48133343975.1131,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SZ","Eswatini","SWZ","2022",13082636975.4707,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SZ","Eswatini","SWZ","2021",12164156410.4323,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SZ","Eswatini","SWZ","2020",10717079320.151,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SZ","Eswatini","SWZ","2019",10555443965.0093,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","SZ","Eswatini","SWZ","2018",10026194929.3937,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ET","Ethiopia","ETH","2022",356397272663.361,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ET","Ethiopia","ETH","2021",316145105232.455,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ET","Ethiopia","ETH","2020",286209793459.086,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ET","Ethiopia","ETH","2019",259534668398.211,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","ET","Ethiopia","ETH","2018",236067222303.96,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FO","Faroe Islands","FRO","2022",4064901847.05825,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FO","Faroe Islands","FRO","2021",3603020057.63829,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FO","Faroe Islands","FRO","2020",3231002518.51334,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FO","Faroe Islands","FRO","2019",3222676562.51988,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FO","Faroe Islands","FRO","2018",3005353972.7185,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FJ","Fiji","FJI","2022",12583597998.1173,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FJ","Fiji","FJI","2021",9795237609.33947,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FJ","Fiji","FJI","2020",10279861911.0033,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FJ","Fiji","FJI","2019",12094688071.2091,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FJ","Fiji","FJI","2018",12130548803.1722,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FI","Finland","FIN","2022",349051443331.519,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FI","Finland","FIN","2021",320540154545.211,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FI","Finland","FIN","2020",296764042926.675,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FI","Finland","FIN","2019",290269723402.813,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FI","Finland","FIN","2018",273456039618.341,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FR","France","FRA","2022",3914741997976.67,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FR","France","FRA","2021",3648077705347.78,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FR","France","FRA","2020",3344383971188.32,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FR","France","FRA","2019",3452965773973.93,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","FR","France","FRA","2018",3125379876905.32,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","PF","French Polynesia","PYF","2022",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","PF","French Polynesia","PYF","2021",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","PF","French Polynesia","PYF","2020",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","PF","French Polynesia","PYF","2019",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","PF","French Polynesia","PYF","2018",NA,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GA","Gabon","GAB","2022",50423410448.1459,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GA","Gabon","GAB","2021",45775580563.8229,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GA","Gabon","GAB","2020",33563084094.1798,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GA","Gabon","GAB","2019",36169088370.7584,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GA","Gabon","GAB","2018",34140586624.1111,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GM","Gambia, The","GMB","2022",7950288921.40319,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GM","Gambia, The","GMB","2021",7118974816.81456,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GM","Gambia, The","GMB","2020",6366827515.11477,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GM","Gambia, The","GMB","2019",5949796066.17881,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GM","Gambia, The","GMB","2018",5465023570.59128,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GE","Georgia","GEO","2022",81910571984.1891,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GE","Georgia","GEO","2021",69318227416.1046,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GE","Georgia","GEO","2020",61853400026.178,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GE","Georgia","GEO","2019",61793723224.2409,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GE","Georgia","GEO","2018",55024210329.9246,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DE","Germany","DEU","2022",5582288432850.87,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DE","Germany","DEU","2021",5153136084559.62,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DE","Germany","DEU","2020",4815445166912.83,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DE","Germany","DEU","2019",4840312367205.62,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","DE","Germany","DEU","2018",4576054323351.22,"","",0
"NY.GDP.MKTP.PP.CD","GDP, PPP (current international $)","GH","Ghana","GHA","2022",237074016590.544,"","",0
