"code_list","code_list_nm","agency_id","version","is_final","code_value","code_text"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","LKA","Sri Lanka"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SDN","Sudan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SUR","Suriname"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SJM","Svalbard and Jan Mayen"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SYR","Syrian Arab Republic"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TWN","Chinese Taipei"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TJK","Tajikistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TZA","Tanzania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","THA","Thailand"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TLS","Timor-Leste"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TGO","Togo"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TKL","Tokelau"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TON","Tonga"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TTO","Trinidad and Tobago"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TUN","Tunisia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TKM","Turkmenistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TCA","Turks and Caicos Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TUV","Tuvalu"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","UGA","Uganda"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","UKR","Ukraine"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ARE","United Arab Emirates"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","UMI","United States Minor Outlying Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","VIR","United States Virgin Islands"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","URY","Uruguay"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","UZB","Uzbekistan"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","VUT","Vanuatu"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","VEN","Venezuela"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","VNM","Viet Nam"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WLF","Wallis and Futuna"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ESH","Western Sahara"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","YEM","Yemen"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ZMB","Zambia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ZWE","Zimbabwe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXEU15","Extra-European Union (15 countries)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXEU25","Extra-European Union (25 countries)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXEU27","Extra-European Union (27 countries)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXEU28","Extra-European Union (28 countries)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXEU27_2020","Extra-European Union (27 countries from 01/02/2020)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","YAR_F","Former Arab Republic of Yemen"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","BEL_LUX","Belgo-Luxembourg Economic Union"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","CSK_F","Former Czechoslovakia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DDR_F","Former Democratic Republic of Germany"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","VDR_F","Former Democratic Republic of Viet Nam"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","YMD_F","Former Democratic Yemen"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ETH_F","Former Ethiopia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DEU_F","Former Federal Republic of Germany"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANT_F","Former Netherlands Antilles"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANT_F_ABW","Former Netherlands Antilles and Aruba"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","PCI_F","Former Pacific Islands (Trust Territory)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","PCZ_F","Former Panama Canal Zone"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","RNY_F","Former Rhodesia Nyas"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SCG_F","Former Serbia and Montenegro"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","TZA_F","Former Tanganyika"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SUN_F","Former USSR"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","YUG_F","Former Yugoslavia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ACP","ACP"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","AES","Advanced economies"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","APEC","APEC"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ASEAN","ASEAN"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","CEEC","CEEC"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","CIS","CIS"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DAE","Dynamic Asian economies"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","EMES","Emerging market economies"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","EEA","EEA"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","GULF","Gulf Arabian countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DAE_IND_IDN","Main industrialised Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A5M","Major five Asia economies"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","MERCOSUR","MERCOSUR"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","NAFTA","NAFTA"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","OPEC","OPEC"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","OIL_O","Other major oil producers"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","OIL_SAU_O","Other oil producers"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SAARC","SAARC"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SDR","SDR"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DAC","DAC countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ODA","ODA recipient countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ODAA","ODA recipient countries - America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ODAF","ODA recipient countries - Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ODAE","ODA recipient countries - Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ODAO","ODA recipient countries - Oceania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ODAS","ODA recipients countries - Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","LDC","Least developed countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","LLDC","Land locked developing countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","SIDS","Small island developing states"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DPGC","Developing countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","DPDC","Developed countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","MADCT","More advanced developed countries and territories"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","HICS","High income countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","UMIC","Upper-middle income countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","LMIC","Lower-middle income countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","OLIC","Other low income countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","INC_X","Countries unallocated by income"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","HICSWB","High income countries (World Bank)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","UMICWB","Upper-middle income countries (World Bank)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","LMICWB","Lower-middle income countries (World Bank)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","OLICWB","Low income countries (World Bank)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","INCWB_X","Countries not classified by the World Bank"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","HIPC","Heavily-indebted poor countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","FSCAC","Fragile states and Conflict-affected countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WBA","World aviation bunkers"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WBM","World maritime bunkers"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WB","World maritime and aviation bunkers"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","FZ","Free zones"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","FZ_D","Divided zones"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","HIGH_SEAS","High seas"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IEA","IEA Total"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IEAA","IEA Americas"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IEAOS","IEA Asia Oceania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IEAXMEX","IEA Total (excl. Mexico)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IEAE","IEA Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IEA_ACC","IEA and Accession/Association countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANNEX1","Annex I of the United Nations Framework Convention on Climate Change Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXANNEX1","Non-Annex I of the United Nations Framework Convention on Climate 
Change Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANNEX2","Annex II of the United Nations Framework Convention on Climate Change Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANNEX2A2","Annex II of the United Nations Framework Convention on Climate Change North America Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANNEX2E","Annex II of the United Nations Framework Convention on Climate Change Europe Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","ANNEX2OS","Annex II of the United Nations Framework Convention on Climate Change Asia Oceania Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IPAC","International Programme for Action on Climate Parties"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A","America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A2","Northern America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A3","Central America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A2_A3_X","Northern and Central America unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A4","Caribbean"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A5","Central America and the Caribbean"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A5_A7","South and Central America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A7","South America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A7_X","South America unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A8","Latin America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A8_M","Main Latin American countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A9","Latin America and the Caribbean"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A_X","America unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","A_O","Other America"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E","Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E2","Eastern Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E3","Northern Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E4","Southern Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E5","Western Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E_X","Europe unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","E_O","Other Europe"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F","Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F3","Eastern Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F4","Northern Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F5","Middle Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F6","Sub-Saharan Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F7","Southern Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F8","Western Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F97","Middle East"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F98","Middle East and North Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F_X","Africa unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","F_O","Other Africa"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O","Oceania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O6","Australia and New Zealand"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O7","Melanesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O8","Micronesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O9","Polynesia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O_X","Oceania unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","O_O","Other Oceania"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S","Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S2","Eastern Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S2_S8","Eastern and South-eastern Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S3","Western Asia / Near and Middle East countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S3_O","Other Western Asia / Near and Middle East countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S3_X","Western Asia unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S4","Central Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S7","Southern Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S8","South-eastern Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S_X","Asia unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","S_O","Other Asia"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","W_O","Other countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","W_O_X","Other countries unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXTIVA","Non-target TiVA countries"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","W","World"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","W_CF","World confidential"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","W_IO","World and international organisations"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","W_X","World unspecified"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","IO","International organisations"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","D","Domestic (home or reference area)"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","WXD","Rest of the world"
"CL_AREA","Codelist for reference areas and geocoding","OECD","1.1","true","_Z","Not applicable"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","D","Deflator"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","DR","Deflator (rebased)"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","L","Chain linked volume"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","LR","Chain linked volume (rebased)"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","O","Previous year’s replacement cost"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","Q","Constant prices"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","QR","Constant prices (rebased)"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","R","Real terms"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","RR","Real terms (rebased)"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","U","Current replacement cost"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","V","Current prices"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","VQ","Current prices (constant converter)"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","Y","Previous year prices"
"CL_PRICES","Codelist for Prices","OECD","1.0","true","_Z","Not applicable"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","_Z","Not applicable"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1","Total economy"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11","Non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11A","Post office giro"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11003","Foreign controlled non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1100P","Private non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11B","Head offices of non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11DO","Domestically controlled non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11001","Public non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S110011","Public non-financial corporations, which are part of domestic multinationals"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11001C","Public non-financial corporations controlled by central government"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S11002","National private non-financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S110021","National private non-financial corporations, which are part of domestic multinationals"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12","Financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12003","Foreign controlled financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1200P","Private financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S121","Central bank"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S122","Deposit taking corporations, except the Central Bank"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S122C","Credit institutions"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12201","Public deposit taking corporations, except the Central Bank"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12202","National private deposit taking corporations, except the Central Bank"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12203","Foreign controlled deposit taking corporations, except the Central Bank"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1220P","Private deposit-taking corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S122A","Banks headquartered in the reporting country or currency area"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S122B","Banks headquartered outside the reporting country or currency area"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S122Z","Deposit-taking corporations except the central bank and excluding electronic money institutions principally engaged in financial intermediation"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S123","Money market funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12301","Public money market funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12302","National private money market funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12303","Foreign controlled money market funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S123A","Stable Net Asset Value (NAV) MMFs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S123B","Floating NAV MMFs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124","Non-MMF investment funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12401","Public non-MMF investment funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12402","National private non-MMF investment funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12403","Foreign controlled non-MMF investment funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A","Open-end non-MMFs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A1","Non-MMFs Open end funds - Real estate funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A2","Non-MMFs Open end funds - Equity funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A3","Non-MMFs Open end funds - Bond funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A4","Non-MMFs Open end funds - Mixed or balanced funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A5","Non-MMFs Open end funds - Hedge funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124A9","Other non-MMFs Open end funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B","Closed-end non-MMFs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B1","Closed-end Real Estate Funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B2","Closed-end Equity funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B3","Closed-end Bond funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B4","Closed-end Mixed funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B5","Closed-end Hedge funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S124B9","Other closed-end non-MMFs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125","Other financial intermediaries, except insurance corporations and pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12501","Public other financial intermediaries, except insurance corporations and pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12502","National private other financial intermediaries, except insurance corporations and pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12503","Foreign controlled other financial intermediaries, except insurance corporations and pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125A","Financial vehicle corporations engaged in securitisation"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125B","Financial corporations engaged in lending"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125C","Security and derivative dealers"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125D","Specialised financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125E","Other OFIs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125E1","Central clearing counterparties, which are part of other OFIs"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S125W","Other financial corporations excluding financial vehicle corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S126","Financial auxiliaries"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12601","Public financial auxiliaries"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12602","National private financial auxiliaries"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12603","Foreign controlled financial auxiliaries"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S126B","Head offices of financial corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S126C","Payment institutions"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S127","Captive financial institutions and money lenders"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12701","Public captive financial institutions and money lenders"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12702","National private captive financial institutions and money lenders"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12703","Foreign controlled captive financial institutions and money lenders"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1271","Trusts, estate and agency accounts"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1272","Corporate groups’ captive financial entities"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1272A","Of which: Foreign owned SPE-type captives"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1273","Other captive finance companies and money lenders"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S127A","Holding companies"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S128","Insurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12801","Public insurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12802","National private insurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12803","Foreign controlled insurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1281","Life Insurance Corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S1282","Non-life Insurance Corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S128A","Reinsurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S128B","Life insurance corporations excluding reinsurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S128C","Non-life insurance corporations excluding reinsurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S128D","Composite life and non-life insurance corporations excluding reinsurance corporations"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S129","Pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12901","Public pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12902","National private pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12903","Foreign controlled pension funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S129A","Defined benefit funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S129B","Defined contribution funds"
"CL_SECTOR","Codelist for institutional sectors","OECD","1.1","true","S12A","Banks and other financial institutions headquartered in the reporting country or currency area"
